claim_id,edge_key,relation_type,source_id,target_id,label,confidence,claim_type,confidence_grade,evidence_refs,primary_source_id,claim_excerpt,citation_locator,access_date,review_status,canonical_decision,reviewer,last_reviewed,notes
CLM-0347,parent|P61|P66|,parent,P61,P66,,c,direct,A,SRC-MRF-KINGS|SRC-WIKI-MONARCHS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P61 Hassan IX / Dom Manoel as parent of P66 Joao’.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P61 Hassan IX / Dom Manoel and P66 Joao’ (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0348,parent|P66|P67|,parent,P66,P67,,c,direct,A,SRC-MRF-KINGS|SRC-WIKI-MONARCHS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P66 Joao’ as parent of P67 Philippe’.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P66 Joao’ and P67 Philippe’ (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0349,parent|P66|P96|,parent,P66,P96,,c,direct,A,SRC-MRF-KINGS|SRC-WIKI-MONARCHS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P66 Joao’ as parent of P96 Donna Ines.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P66 Joao’ and P96 Donna Ines (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0350,parent|P68|P69|,parent,P68,P69,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P68 Mohamed Imaduddine as parent of P69 Iskander Ibrahim.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P68 Mohamed Imaduddine and P69 Iskander Ibrahim (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0351,parent|P69|P70|,parent,P69,P70,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P69 Iskander Ibrahim as parent of P70 Kuda Mohamed.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P69 Iskander Ibrahim and P70 Kuda Mohamed (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0352,parent|P7|P13|,parent,P7,P13,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Kings list sequence indicates P7 as father of P13.,"SRC-MRF-KINGS entries #7 and #13 lineage note. URL anchor: https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml. Node pair: P7 Wadi <-> P13 Audha (parent), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Should be corroborated with chronicle-based primary source. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0353,parent|P74|P75|,parent,P74,P75,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P74 Ali as parent of P75 Hassan.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P74 Ali and P75 Hassan (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0354,parent|P77|P78|,parent,P77,P78,,c,direct,B,SRC-WIKI-MONARCHS|SRC-WIKI-DHIYAMIGILI,SRC-WIKI-MONARCHS,List of Maldivian monarchs family/genealogy content lists P77 Mohamed Imaduddine as parent of P78 Ibrahim Iskander.,"SRC-WIKI-MONARCHS page (https://en.wikipedia.org/wiki/List_of_Maldivian_monarchs), monarch-list table/notes entries for P77 Mohamed Imaduddine and P78 Ibrahim Iskander (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-a,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch A approved 2026-02-08; curated-inference support claim.
CLM-0355,parent|P77|P79|,parent,P77,P79,,c,direct,B,SRC-WIKI-MONARCHS|SRC-WIKI-DHIYAMIGILI,SRC-WIKI-MONARCHS,List of Maldivian monarchs family/genealogy content lists P77 Mohamed Imaduddine as parent of P79 Mohamed Imaduddine.,"SRC-WIKI-MONARCHS page (https://en.wikipedia.org/wiki/List_of_Maldivian_monarchs), monarch-list table/notes entries for P77 Mohamed Imaduddine and P79 Mohamed Imaduddine (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-a,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch A approved 2026-02-08; curated-inference support claim.
CLM-0356,parent|P78|P81|,parent,P78,P81,,c,direct,B,SRC-WIKI-MONARCHS|SRC-WIKI-DHIYAMIGILI,SRC-WIKI-MONARCHS,List of Maldivian monarchs family/genealogy content lists P78 Ibrahim Iskander as parent of P81 Mohamed Ghiyathuddine.,"SRC-WIKI-MONARCHS page (https://en.wikipedia.org/wiki/List_of_Maldivian_monarchs), monarch-list table/notes entries for P78 Ibrahim Iskander and P81 Mohamed Ghiyathuddine (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0357,parent|P80|P83|,parent,P80,P83,,c,direct,B,SRC-WIKI-MONARCHS|SRC-MRF-KINGS,SRC-WIKI-MONARCHS,List of Maldivian monarchs family/genealogy content lists P80 Hassan Izzuddine as parent of P83 Mohamed Muizzuddine.,"SRC-WIKI-MONARCHS page (https://en.wikipedia.org/wiki/List_of_Maldivian_monarchs), monarch-list table/notes entries for P80 Hassan Izzuddine and P83 Mohamed Muizzuddine (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-a,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch A approved 2026-02-08; curated-inference support claim.
CLM-0358,parent|P80|P84|,parent,P80,P84,,i,inferred,C,SRC-WIKI-MONARCHS,SRC-WIKI-MONARCHS,List of Maldivian monarchs family/genealogy content lists P80 Hassan Izzuddine as parent of P84 Hassan Nooredine.,"SRC-WIKI-MONARCHS page (https://en.wikipedia.org/wiki/List_of_Maldivian_monarchs), monarch-list table/notes entries for P80 Hassan Izzuddine and P84 Hassan Nooredine (parent) in 2026-02-08 snapshot.",2026-02-08,in_progress,pending,phase1-locator-d,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete.
CLM-0359,parent|P81|P130|,parent,P81,P130,,c,direct,B,SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI,SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI,"Prince Ibrahim, Faamuladheyri Kilegefaanu family/genealogy content lists P81 Mohamed Ghiyathuddine as parent of P130 Prince Ibrahim Faamuladheyri Kilegefaanu.","SRC-WIKI-PRINCE-IBRAHIM-FAAMULADHEYRI raw page (https://en.wikipedia.org/w/index.php?title=Prince_Ibrahim,_Faamuladheyri_Kilegefaanu&action=raw), infobox/biographical family fields linking P81 Mohamed Ghiyathuddine and P130 Prince Ibrahim Faamuladheyri Kilegefaanu (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0360,parent|P84|P85|,parent,P84,P85,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P84 Hassan Nooredine as parent of P85 Mohamed Mueenuddine.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P84 Hassan Nooredine and P85 Mohamed Mueenuddine (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0361,parent|P85|P86|,parent,P85,P86,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P85 Mohamed Mueenuddine as parent of P86 Mohamed Imaduddine.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P85 Mohamed Mueenuddine and P86 Mohamed Imaduddine (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0362,parent|P86|P155|,parent,P86,P155,,c,direct,B,SRC-MRF-KINGS|SRC-WIKI-MONARCHS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P86 Mohamed Imaduddine as parent of P155 Maandhoogey Bodu Dhorhy Manippulu.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P86 Mohamed Imaduddine and P155 Maandhoogey Bodu Dhorhy Manippulu (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0363,parent|P86|P87|,parent,P86,P87,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P86 Mohamed Imaduddine as parent of P87 Ibrahim Nooredine.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P86 Mohamed Imaduddine and P87 Ibrahim Nooredine (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-conflict-c,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch A approved 2026-02-08; curated-inference support claim. Phase 5 conflict batch C reviewed 2026-02-08 for P87/P90/P91/P95/P129 corridor.
CLM-0364,parent|P87|P129|,parent,P87,P129,,i,inferred,B,SRC-MRF-KINGS|SRC-MRF-PHOTO-6|SRC-MRF-KAKAAGE-ALBUM,SRC-MRF-PHOTO-6,MRF photo and family-album notes describe Princess Don Goma as daughter of King Ibrahim Nooreddine supporting P87->P129 parent modeling.,"SRC-MRF-PHOTO-6 (https://maldivesroyalfamily.com/maldives_photo_6.shtml) and SRC-MRF-KAKAAGE-ALBUM (https://maldivesroyalfamily.com/family_album_kakaage.shtml) include wording: ""The Princess Don Goma daughter of the King Ibrahim Nooreddine ..."" in 2026-02-08 crawler snapshot.",2026-02-08,in_progress,pending,phase5-conflict-c,2026-02-08,Quote-level wording captured from two same-publisher MRF pages in targeted deep-source pass. Phase 5 conflict batch C reviewed 2026-02-08 for P87/P90/P91/P95/P129 corridor. Keep inferred and pending because independent non-MRF corroboration is still missing despite direct MRF wording.
CLM-0365,parent|P87|P90|,parent,P87,P90,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P87 Ibrahim Nooredine as parent of P90 Mohamed Imaduddine V.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P87 Ibrahim Nooredine and P90 Mohamed Imaduddine V (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-conflict-c,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim. Phase 5 conflict batch C reviewed 2026-02-08 for P87/P90/P91/P95/P129 corridor.
CLM-0366,parent|P87|P91|,parent,P87,P91,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P87 Ibrahim Nooredine as parent of P91 Mohamed Shamsuddine III.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P87 Ibrahim Nooredine and P91 Mohamed Shamsuddine III (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-conflict-c,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim. Phase 5 conflict batch C reviewed 2026-02-08 for P87/P90/P91/P95/P129 corridor.
CLM-0367,parent|P88|P94|,parent,P88,P94,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P88 Mohamed Mueenuddine as parent of P94 Hassan Nooredine II.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P88 Mohamed Mueenuddine and P94 Hassan Nooredine II (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0368,parent|P96|P97|,parent,P96,P97,,c,direct,A,SRC-MRF-KINGS|SRC-ROYALARK-M5,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P96 Donna Ines as parent of P97 Dom Luis de Sousa.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P96 Donna Ines and P97 Dom Luis de Sousa (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0369,parent|P97|P98|,parent,P97,P98,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P97 Dom Luis de Sousa as parent of P98 Dom Maraduru Fandiaiy Thakurufan.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P97 Dom Luis de Sousa and P98 Dom Maraduru Fandiaiy Thakurufan (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0370,parent|P98|P99|,parent,P98,P99,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P98 Dom Maraduru Fandiaiy Thakurufan as parent of P99 Hussain Daharadha Thakurufan.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P98 Dom Maraduru Fandiaiy Thakurufan and P99 Hussain Daharadha Thakurufan (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0371,parent|P99|P100|,parent,P99,P100,,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Maldives Kings List family/genealogy content lists P99 Hussain Daharadha Thakurufan as parent of P100 Mohamed Faamuladeyri Thakurufan.,"SRC-MRF-KINGS r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml), dynasty/lineage entry context for P99 Hussain Daharadha Thakurufan and P100 Mohamed Faamuladeyri Thakurufan (parent) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0372,sibling|P104|P105|brothers,sibling,P104,P105,brothers,c,direct,B,SRC-MRF-UTHEEM|SRC-WIKI-MONARCHS,SRC-MRF-UTHEEM,Utheem Dynasty family/genealogy content links P104 Mohamed Thakurufaanu al-Auzam and P105 Hassan Thakurufan as siblings (brothers).,"SRC-MRF-UTHEEM r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_utheem.shtml), dynasty/lineage entry context for P104 Mohamed Thakurufaanu al-Auzam and P105 Hassan Thakurufan (sibling (brothers)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0373,sibling|P108|P192|brothers,sibling,P108,P192,brothers,c,direct,B,SRC-MRF-HILAALY,SRC-MRF-HILAALY,Royal House of Hilaaly family/genealogy content links P108 Kulhiveri Hilaal Kaiulhanna Kaloge and P192 Yusuf Handeygirin as siblings (brothers).,"SRC-MRF-HILAALY r.jina mirror (https://r.jina.ai/http://maldivesroyalfamily.com/maldives_hilaaly.shtml), dynasty/lineage entry context for P108 Kulhiveri Hilaal Kaiulhanna Kaloge and P192 Yusuf Handeygirin (sibling (brothers)) in 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Node-specific locator captured in Phase 1 batch D; promote with quote-level excerpt when deep-source extraction is complete. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0374,sibling|P11|P12|shared mother,sibling,P11,P12,shared mother,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Kings list marks P11 and P12 as sharing the same mother.,"SRC-MRF-KINGS entries #11-#12 maternal note. URL anchor: https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml. Node pair: P11 Hali <-> P12 Keimi (sibling (shared mother)), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Direct sibling edge with maternal qualifier. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0375,sibling|P119|P121|half-brothers,sibling,P119,P121,half-brothers,c,direct,A,SRC-PO-YAMEEN|SRC-WIKI-MAUMOON,SRC-PO-YAMEEN,Official former-president profile identifies Abdulla Yameen as younger brother of former President Maumoon Abdul Gayoom. (pair: P119 Maumoon Abdul Gayoom -> P121 Abdulla Yameen Abdul Gayoom).,"SRC-PO-YAMEEN profile (presidency.gov.mv/PO/FormerPresident/1), lines 44-45 in 2026-02-08 extraction snapshot.",2026-02-08,approved,approved,phase5-promo-b,2026-02-08,Locator extraction completed from official profile text. Promotion Batch B approved 2026-02-08; remaining direct A/B claim.
CLM-0376,sibling|P124|P143|siblings (shared parent),sibling,P124,P143,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P124 Ali Nasir and P143 Ahmed Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p124-p143-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p124-p143-siblings-shared-parent.md.
CLM-0377,sibling|P124|P144|siblings (shared parent),sibling,P124,P144,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P124 Ali Nasir and P144 Mohamed Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p124-p144-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p124-p144-siblings-shared-parent.md.
CLM-0378,sibling|P124|P145|siblings (shared parent),sibling,P124,P145,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P124 Ali Nasir and P145 Ibrahim Nasir (son of President Ibrahim Nasir) from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p124-p145-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p124-p145-siblings-shared-parent.md.
CLM-0379,sibling|P124|P146|siblings (shared parent),sibling,P124,P146,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P124 Ali Nasir and P146 Ismail Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p124-p146-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p124-p146-siblings-shared-parent.md.
CLM-0380,sibling|P124|P147|siblings (shared parent),sibling,P124,P147,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P124 Ali Nasir and P147 Aishath Nasir from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p124-p147-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p124-p147-siblings-shared-parent.md.
CLM-0381,sibling|P125|P126|siblings (shared parent),sibling,P125,P126,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P125 Meera Laila Nasheed and P126 Zaya Laila Nasheed from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p125-p126-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p125-p126-siblings-shared-parent.md.
CLM-0382,sibling|P129|P90|siblings (shared parent),sibling,P129,P90,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P129 Princess Veyogey Dhon Goma and P90 Mohamed Imaduddine V (Keerithi Maha Radun) from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p129-p90-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase5-conflict-c,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p129-p90-siblings-shared-parent.md. Phase 5 conflict batch C reviewed 2026-02-08 for P87/P90/P91/P95/P129 corridor.
CLM-0383,sibling|P129|P91|siblings (shared parent),sibling,P129,P91,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P129 Princess Veyogey Dhon Goma and P91 Mohamed Shamsuddine III (Kula Sundhura Katthiri) from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p129-p91-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase5-conflict-c,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p129-p91-siblings-shared-parent.md. Phase 5 conflict batch C reviewed 2026-02-08 for P87/P90/P91/P95/P129 corridor.
CLM-0384,sibling|P131|P140|siblings (shared parent),sibling,P131,P140,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P131 Mohamed Didi and P140 Al-Nabeel Karayye Hassan Didi from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p131-p140-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p131-p140-siblings-shared-parent.md.
CLM-0385,sibling|P131|P180|siblings (shared parent),sibling,P131,P180,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P131 Mohamed Didi and P180 Princess Aishath Didi from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p131-p180-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p131-p180-siblings-shared-parent.md.
CLM-0386,sibling|P14|P15|brothers,sibling,P14,P15,brothers,c,direct,B,SRC-MRF-KINGS,SRC-MRF-KINGS,Kings list marks P14 and P15 as brothers.,"SRC-MRF-KINGS entries #14-#15 kin annotation. URL anchor: https://r.jina.ai/http://maldivesroyalfamily.com/maldives_kings_list.full.shtml. Node pair: P14 Hali <-> P15 Yoosuf (sibling (brothers)), 2026-02-08 snapshot.",2026-02-08,approved,approved,phase5-promo-a,2026-02-08,Used as support for inferred parent P13->P15. Locator URL-normalized in Phase 1 batch E for explicit source anchorability. Promotion Batch A approved 2026-02-08; curated-inference support claim.
CLM-0387,sibling|P140|P180|siblings (shared parent),sibling,P140,P180,siblings (shared parent),i,inferred,C,SRC-DERIVED-RULES,SRC-DERIVED-RULES,Inferred sibling relation (siblings (shared parent)) between P140 Al-Nabeel Karayye Hassan Didi and P180 Princess Aishath Didi from modeled rule chain shared-parent-sibling.,Inference basis: shared-parent-sibling (see docs/research-program/inferences/sibling-p140-p180-siblings-shared-parent.md).,2026-02-08,in_progress,pending,phase1-batch-sweep,2026-02-08,Inference claim prepared for verification; pair dossier: docs/research-program/inferences/sibling-p140-p180-siblings-shared-parent.md.
